ticker,bucket,score,annual_fee_rate,sector,current_weight_total,target_weight_final,weight_gap,current_market_value,target_market_value,order_value,effective_order_value,action,shares_est,brokerage_est,ttf_est,spread_est,total_cost_est,expected_holding_months,expected_gross_alpha_horizon,required_net_alpha_horizon,roundtrip_cost_ratio,expected_net_alpha_horizon,alpha_surplus,mom12_ex1,ret_6m,ret_3m,ret_20d,vol60,vol20,dd_6m,dist_ma200,dist_ma20,rsi14,breadth_ma200,breadth_slope,benchmark_ret_3m,benchmark_ret_6m,execute,decision_reason,trade_quality_score,trade_quality_signal,trade_quality_proba,trade_quality_label,trade_quality_overlay_applied,rebalance_overlay_applied,rebalance_score,rebalance_signal,rebalance_proba,rebalance_label,ml_trade_quality_edge,ml_rebalance_edge,deployment_ml_signal,deployment_ml_proba,core_deployment_multiplier_ml,opp_deployment_multiplier_ml,deployment_regime_ml,date,signal_date
PAEEM.PA,monetary,0.20893989632117801,0.003,ETF,0.0,0.12477179716793364,0.12477179716793364,0.0,6798.346098248058,6798.346098248058,0.0,BUY,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.5507246376811594,0.3333333333333333,0.04283895153940576,-0.04349649104414894,False,REJECT_ZERO_SHARES,,,,,False,True,-0.020750891631532962,0.29249108368467036,0.29249108368467036,0,,-0.020750891631532962,0.0,0.5,1.0,1.0,neutral,2019-03-01,2019-02-28
RI.PA,core,0.0,0.0,Consumer,0.05311560324371404,0.0,-0.05311560324371404,2894.0695114135738,0.0,-2894.0695114135738,2894.0695114135738,SELL,23,2.8940695114135737,0.0,1.4470347557067869,4.341104267120361,10.0,0.0625,0.04583333333333334,0.0045000000000000005,0.057999999999999996,0.012166666666666659,0.10857262644988719,0.12393978041695086,0.07758030703618579,0.04413792732452371,0.20720771302733243,0.1508765533501438,-0.010134028982452303,0.08877996701836555,0.011998393710092703,52.786936753441985,0.5507246376811594,0.3333333333333333,0.04283895153940576,-0.04349649104414894,False,ML_REJECT_NEGATIVE_NET_EDGE,,,,,False,True,-0.014955981705748661,0.3504401829425134,0.3504401829425134,0,,-0.014955981705748661,0.0,0.5,1.0,1.0,neutral,2019-03-01,2019-02-28
SAN.PA,core,0.0,0.0,Healthcare,0.04332297937524623,0.0,-0.04332297937524623,2360.5062561035156,0.0,-2360.5062561035156,2360.5062561035156,SELL,42,2.3605062561035157,0.0,1.1802531280517579,3.5407593841552734,10.0,0.0625,0.04583333333333334,0.0045000000000000005,0.057999999999999996,0.012166666666666659,0.21342057484936294,-0.00662255746608531,-0.07290615258570687,-0.030598889802699647,0.18503879233918238,0.17279474672098502,-0.08365546202964158,-0.006476177071339739,-0.013058524094258117,39.24198930986949,0.5507246376811594,0.3333333333333333,0.04283895153940576,-0.04349649104414894,False,ML_REJECT_NEGATIVE_NET_EDGE,,,,,False,True,-0.019406683049515594,0.30593316950484406,0.30593316950484406,0,,-0.019406683049515594,0.0,0.5,1.0,1.0,neutral,2019-03-01,2019-02-28
SCR.PA,core,0.0,0.0,Financials,0.07252382025538925,0.0,-0.07252382025538925,3951.550283432007,0.0,-3951.550283432007,3951.550283432007,SELL,143,3.951550283432007,0.0,3.951550283432007,7.903100566864014,10.0,0.0625,0.04583333333333334,0.006,0.0565,0.010666666666666665,0.13531015035267369,0.134059057610306,-0.0702208572082359,0.0781589514825407,0.32503817421551284,0.1284759679684113,-0.09176413970548969,0.0594186753847985,0.03260302233768764,86.71106219042377,0.5507246376811594,0.3333333333333333,0.04283895153940576,-0.04349649104414894,False,ML_REJECT_NEGATIVE_NET_EDGE,,,,,False,True,-0.020539346833322192,0.2946065316667781,0.2946065316667781,0,,-0.020539346833322192,0.0,0.5,1.0,1.0,neutral,2019-03-01,2019-02-28
SESG.PA,core,1.351758135746143,0.0,Communication,0.0738759300882751,0.08612214532511057,0.012246215236835473,4025.221664428711,4692.471888143871,667.2502237151602,665.7491302490234,BUY,65,0.6657491302490235,0.0,0.6657491302490235,1.331498260498047,10.0,0.10192627895926251,0.04583333333333334,0.006,0.0959262789592625,0.05009294562592917,0.48505647461275925,0.022279983754929233,-0.048990750295160534,-0.008697960849298081,0.26402031620650784,0.23805432210583954,-0.14413757707722408,0.01664673412205464,-0.0283278722540653,43.215372685335986,0.5507246376811594,0.3333333333333333,0.04283895153940576,-0.04349649104414894,False,REJECT_DEADBAND,,,,,False,True,-0.018478583511783126,0.31521416488216875,0.31521416488216875,0,,-0.018478583511783126,0.0,0.5,1.0,1.0,neutral,2019-03-01,2019-02-28
VIV.PA,core,1.0521213508494842,0.0,Communication,0.0,0.05964000982458486,0.05964000982458486,0.0,3249.559894891406,3249.559894891406,3244.1241302490234,BUY,404,3.2441241302490234,9.73237239074707,3.2441241302490234,16.220620651245117,10.0,0.09318687273310997,0.04583333333333334,0.015000000000000001,0.07818687273310997,0.03235353939977663,0.1425821082698575,0.14937393080120565,0.1708427121890146,0.1555753053125144,0.2221797781642239,0.28719806764124656,0.0,0.1785313831956119,0.09826705080066733,92.89203668121033,0.5507246376811594,0.3333333333333333,0.04283895153940576,-0.04349649104414894,True,ML_FALLBACK_SELECTION,,,,,False,True,-0.01287122991572838,0.37128770084271623,0.37128770084271623,0,,-0.01287122991572838,0.0,0.5,1.0,1.0,neutral,2019-03-01,2019-02-28
AIR.PA,core,1.189574210942929,0.0,Industrials,0.0,0.07237293608030845,0.07237293608030845,0.0,4004.166351382161,4004.166351382161,3906.094757080078,BUY,36,3.906094757080078,0.0,1.953047378540039,5.859142135620117,10.0,0.09719591448583544,0.04583333333333334,0.0045,0.09269591448583543,0.046862581152502095,0.2173849269689423,0.09776539823178743,0.40424024672147363,0.035118554828863946,0.22358915262423967,0.20126334503036541,-0.00924363087850344,0.161070215942426,0.01972862766319805,63.73753803983403,0.5652173913043478,0.42028985507246375,0.1184183375249143,-0.05047679413895475,True,ML_FALLBACK_SELECTION,,,,,False,True,-0.004696277844197104,0.45303722155802895,0.45303722155802895,0,,-0.004696277844197104,0.0,0.5,1.0,1.0,neutral,2019-04-01,2019-03-29
EDEN.PA,core,1.6862643016214725,0.0,Financials,0.09862890344091647,0.12197167986906839,0.023342776428151912,5456.8262367248535,6748.308453471257,1291.4822167464035,1286.0036354064941,BUY,37,1.286003635406494,3.8580109062194823,0.643001817703247,5.787016359329224,10.0,0.11168270879729296,0.04583333333333334,0.013500000000000002,0.09818270879729296,0.052349375463959624,0.4004771089703929,0.24257278487235867,0.26346945675826916,0.04777890878865021,0.21382946441723125,0.17170576442471902,-0.023585994958416734,0.19999595294549244,0.01130464980388135,60.883821589585494,0.5652173913043478,0.42028985507246375,0.1184183375249143,-0.05047679413895475,True,ML_FALLBACK_SELECTION,,,,,False,True,-0.004907065856393058,0.45092934143606944,0.45092934143606944,0,,-0.004907065856393058,0.0,0.5,1.0,1.0,neutral,2019-04-01,2019-03-29
ENGI.PA,core,0.0,0.0,Utilities,0.04476034562243462,0.0,-0.04476034562243462,2476.448787689209,0.0,-2476.448787689209,2476.448787689209,SELL,289,2.476448787689209,0.0,1.2382243938446045,3.714673181533813,10.0,0.0625,0.04583333333333334,0.0045,0.058,0.012166666666666666,-0.001485028383383935,0.08230988839175457,0.06027957803952266,-0.004497704325678753,0.16992672255236554,0.11250592953338515,-0.060155681140910966,0.036212215818577365,-0.0023663141701190105,50.0,0.5652173913043478,0.42028985507246375,0.1184183375249143,-0.05047679413895475,False,ML_REJECT_NEGATIVE_NET_EDGE,,,,,False,True,-0.010911113489413694,0.39088886510586307,0.39088886510586307,0,,-0.010911113489413694,0.0,0.5,1.0,1.0,neutral,2019-04-01,2019-03-29
ESE.PA,monetary,0.110374565233829,0.0014,Unknown,0.15898520281176812,0.13967302280145172,-0.0193121800103164,8796.149969100952,7727.667943121849,-1068.4820259791031,1067.2661962509155,SELL,91,1.0672661962509156,0.0,1.0672661962509156,2.134532392501831,18.0,0.09121123695701487,0.06,0.004,0.08721123695701487,0.02721123695701487,0.14082027387015406,0.003417951262568275,0.15474695655559678,0.02825066439495072,0.11354779019296755,0.11426608457602042,-0.0011112275799343152,0.05624079753398448,0.015233490652051263,62.76172439089496,0.5652173913043478,0.42028985507246375,0.1184183375249143,-0.05047679413895475,False,REJECT_DEADBAND,,,,,False,True,-0.01850387685133251,0.3149612314866749,0.3149612314866749,0,,-0.01850387685133251,0.0,0.5,1.0,1.0,neutral,2019-04-01,2019-03-29
ETDD.PA,monetary,0.022931060006039394,0.001,Unknown,0.1522418879700859,0.12890294109910516,-0.02333894687098073,8423.063621520996,7131.793282097747,-1291.2703394232494,1286.8569421768188,SELL,143,1.2868569421768188,0.0,1.2868569421768188,2.5737138843536376,18.0,0.08918793180018117,0.06,0.004,0.08518793180018117,0.025187931800181168,-0.008754409485730363,-0.012536045800066509,0.11318161968037477,0.013550494244832567,0.11533555926130803,0.11652833522413762,-0.01679006071891198,0.028399513355846562,0.005382133028492886,58.727987425441846,0.5652173913043478,0.42028985507246375,0.1184183375249143,-0.05047679413895475,False,REJECT_DEADBAND,,,,,False,True,-0.020423780112925404,0.29576219887074595,0.29576219887074595,0,,-0.020423780112925404,0.0,0.5,1.0,1.0,neutral,2019-04-01,2019-03-29
GET.PA,core,1.0317012509944625,0.0,Industrials,0.06346694159520791,0.05018812745625471,-0.013278814138953203,3511.425758361816,2776.7508420028403,-734.6749163589757,733.5512714385985,SELL,61,0.7335512714385986,0.0,0.7335512714385986,1.467102542877197,10.0,0.0925912864873385,0.04583333333333334,0.006,0.08659128648733849,0.040757953154005155,0.1610029910853925,0.2308742790049445,0.15217406494222163,0.030106695730796496,0.1826967912989374,0.18198901051783095,-0.027697956489409314,0.15062886924849628,0.008393906301280785,55.31333543361107,0.5652173913043478,0.42028985507246375,0.1184183375249143,-0.05047679413895475,False,REJECT_DEADBAND,,,,,False,True,-0.007727067936914858,0.42272932063085145,0.42272932063085145,0,,-0.007727067936914858,0.0,0.5,1.0,1.0,neutral,2019-04-01,2019-03-29
GTT.PA,core,2.002925454867199,0.0,Energy,0.13992131525877316,0.12861736334405147,-0.011303951914721694,7741.405181884766,7115.993165377038,-625.4120165077275,624.3068695068359,SELL,10,0.624306869506836,0.0,0.624306869506836,1.248613739013672,10.0,0.1209186591002933,0.04583333333333334,0.006,0.1149186591002933,0.06908532576695996,0.638920759052529,0.2122570067406191,0.20774393325588392,-0.0097681425271956,0.2798165181899703,0.21858115756456192,-0.0413711214819934,0.24049010677565485,-0.01705900580259756,39.66245072771048,0.5652173913043478,0.42028985507246375,0.1184183375249143,-0.05047679413895475,False,REJECT_DEADBAND,,,,,False,True,-0.005488047781121007,0.4451195221887899,0.4451195221887899,0,,-0.005488047781121007,0.0,0.5,1.0,1.0,neutral,2019-04-01,2019-03-29
KER.PA,core,1.1122600104788436,0.0,Consumer,0.016025304674733003,0.0601307633720344,0.0441054586973014,886.6295776367188,3326.8455367079378,2440.215959071219,2216.573944091797,BUY,5,2.216573944091797,6.64972183227539,1.1082869720458985,9.974582748413088,10.0,0.0949409169722996,0.04583333333333334,0.013500000000000003,0.0814409169722996,0.03560758363896627,0.2555872758773159,0.10106524875028411,0.2530098362458091,0.03168518751973837,0.23351021056600352,0.15919359733629138,0.0,0.16582261732375358,0.03004303283435128,68.77983235781282,0.5652173913043478,0.42028985507246375,0.1184183375249143,-0.05047679413895475,True,ML_FALLBACK_SELECTION,,,,,False,True,-0.005087623936235534,0.44912376063764464,0.44912376063764464,0,,-0.005087623936235534,0.0,0.5,1.0,1.0,neutral,2019-04-01,2019-03-29
OR.PA,core,1.0576285502120124,0.0,Consumer,0.06276654987596615,0.0513997117490208,-0.011366838126945354,3472.67529296875,2843.7839806276684,-628.8913123410816,434.08441162109375,SELL,2,0.43408441162109374,0.0,0.21704220581054687,0.6511266174316406,10.0,0.0933474993811837,0.04583333333333334,0.0045,0.08884749938118369,0.043014166047850355,0.1867315813397672,0.15122411169567873,0.1918489682668416,0.0734109711485249,0.1590478229928609,0.13728673668551114,0.0,0.15153929494802099,0.031220452212116445,80.48763395959776,0.5652173913043478,0.42028985507246375,0.1184183375249143,-0.05047679413895475,False,REJECT_DEADBAND,,,,,False,True,-0.005087623936235534,0.44912376063764464,0.44912376063764464,0,,-0.005087623936235534,0.0,0.5,1.0,1.0,neutral,2019-04-01,2019-03-29
ORA.PA,core,0.0,0.0,Communication,0.037357006450428824,0.0,-0.037357006450428824,2066.8453750610347,0.0,-2066.8453750610347,2066.8453750610347,SELL,221,2.066845375061035,0.0,1.0334226875305175,3.100268062591552,10.0,0.0625,0.04583333333333334,0.0045,0.058,0.012166666666666666,0.008227894353684873,0.0863746775631895,0.024373104593399475,0.08777199220191312,0.14927393959886237,0.14027982896930294,-0.02398260797659657,0.04449720021980963,0.037567116062979355,78.73023337507153,0.5652173913043478,0.42028985507246375,0.1184183375249143,-0.05047679413895475,False,ML_REJECT_NEGATIVE_NET_EDGE,,,,,False,True,-0.00899780622650903,0.4100219377349097,0.4100219377349097,0,,-0.00899780622650903,0.0,0.5,1.0,1.0,neutral,2019-04-01,2019-03-29
PAEEM.PA,monetary,0.20893989632117801,0.003,ETF,0.0,0.11727612613159752,0.11727612613159752,0.0,6488.518270911519,6488.518270911519,0.0,BUY,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.5652173913043478,0.42028985507246375,0.1184183375249143,-0.05047679413895475,False,REJECT_ZERO_SHARES,,,,,False,True,-0.021383909684056488,0.2861609031594351,0.2861609031594351,0,,-0.021383909684056488,0.0,0.5,1.0,1.0,neutral,2019-04-01,2019-03-29
RI.PA,core,0.0,0.0,Consumer,0.05413589680657938,0.0,-0.05413589680657938,2995.168472290039,0.0,-2995.168472290039,2995.168472290039,SELL,23,2.995168472290039,0.0,1.4975842361450196,4.4927527084350585,10.0,0.0625,0.04583333333333334,0.0045,0.058,0.012166666666666666,0.10458161453318193,0.14323059750725076,0.11653894771820839,0.044727679982498936,0.13873412100792418,0.12015405171383879,-0.0006243215346384279,0.13703663500683083,0.017957547482444047,65.89405093470896,0.5652173913043478,0.42028985507246375,0.1184183375249143,-0.05047679413895475,False,ML_REJECT_NEGATIVE_NET_EDGE,,,,,False,True,-0.006117773393785053,0.43882226606214947,0.43882226606214947,0,,-0.006117773393785053,0.0,0.5,1.0,1.0,neutral,2019-04-01,2019-03-29
SAN.PA,core,0.0,0.0,Healthcare,0.0454610297518176,0.0,-0.0454610297518176,2515.215431213379,0.0,-2515.215431213379,2515.215431213379,SELL,42,2.5152154312133788,0.0,1.2576077156066894,3.772823146820068,10.0,0.0625,0.04583333333333334,0.0045,0.058,0.012166666666666666,0.1654758727544139,0.015475945717691397,0.04070844151589492,0.06405409675971674,0.15591239292111897,0.13437480701887589,-0.01832700472630755,0.04751665825946594,0.010024474588674837,61.74134472858209,0.5652173913043478,0.42028985507246375,0.1184183375249143,-0.05047679413895475,False,ML_REJECT_NEGATIVE_NET_EDGE,,,,,False,True,-0.016763564045587816,0.3323643595441218,0.3323643595441218,0,,-0.016763564045587816,0.0,0.5,1.0,1.0,neutral,2019-04-01,2019-03-29
SCR.PA,core,0.0,0.0,Financials,0.06876146112861553,0.0,-0.06876146112861553,3804.354829788208,0.0,-3804.354829788208,3804.354829788208,SELL,143,3.804354829788208,0.0,3.804354829788208,7.608709659576416,10.0,0.0625,0.04583333333333334,0.006,0.0565,0.010666666666666665,0.21119377796277905,-0.06800879274270644,-0.03654825436817022,-0.05099999896464358,0.2885069817247084,0.17067106202137258,-0.12915801270087912,-0.003482290719543202,-0.02595485701075073,40.31009369587442,0.5652173913043478,0.42028985507246375,0.1184183375249143,-0.05047679413895475,False,ML_REJECT_NEGATIVE_NET_EDGE,,,,,False,True,-0.021600805032224415,0.2839919496777559,0.2839919496777559,0,,-0.021600805032224415,0.0,0.5,1.0,1.0,neutral,2019-04-01,2019-03-29
SESG.PA,core,0.0,0.0,Communication,0.05619173645572566,0.0,-0.05619173645572566,3108.9115977287292,0.0,-3108.9115977287292,3108.9115977287292,SELL,393,3.108911597728729,0.0,3.108911597728729,6.217823195457458,10.0,0.0625,0.04583333333333334,0.005999999999999999,0.0565,0.010666666666666665,0.6428481632764005,-0.28401765793908773,-0.1702573527365704,-0.22259596619087985,0.2955436596906253,0.371231173348009,-0.32824612993667757,-0.20331778456317495,-0.076297908942218,23.684167179034475,0.5652173913043478,0.42028985507246375,0.1184183375249143,-0.05047679413895475,False,ML_REJECT_NEGATIVE_NET_EDGE,,,,,False,True,-0.014417369791173588,0.35582630208826416,0.35582630208826416,0,,-0.014417369791173588,0.0,0.5,1.0,1.0,neutral,2019-04-01,2019-03-29
SW.PA,core,1.0679824353822946,0.0,Industrials,0.0,0.05792260712952609,0.05792260712952609,0.0,3204.6752144339466,3204.6752144339466,3166.027145385742,BUY,61,3.1660271453857423,9.498081436157227,3.1660271453857423,15.830135726928711,10.0,0.09364948769865027,0.04583333333333334,0.015000000000000001,0.07864948769865027,0.03281615436531693,0.2679730416413937,0.11626882797186355,0.1427099265137033,0.02079869288924674,0.14807053802875325,0.1464799565791785,-0.0281187924579428,0.105956650899528,0.0033834494793429926,52.62209140824009,0.5652173913043478,0.42028985507246375,0.1184183375249143,-0.05047679413895475,True,ML_FALLBACK_SELECTION,,,,,False,True,-0.007727067936914858,0.42272932063085145,0.42272932063085145,0,,-0.007727067936914858,0.0,0.5,1.0,1.0,neutral,2019-04-01,2019-03-29
VIV.PA,core,1.1750137249444603,0.0,Communication,0.0011669930844043024,0.07154472096758134,0.07037772788317703,64.56604766845703,3958.3438206725023,3893.7777730040452,3890.104372024536,BUY,482,3.890104372024536,11.670313116073608,3.890104372024536,19.45052186012268,10.0,0.09677123364421343,0.04583333333333334,0.015000000000000001,0.08177123364421343,0.035937900310880094,0.258429591205501,0.16613994734913162,0.2138155836971296,0.00819671936452826,0.19002012784649833,0.09665874836503269,-0.010724011804057687,0.16314407743846715,0.0036914074439922118,56.7072299640255,0.5652173913043478,0.42028985507246375,0.1184183375249143,-0.05047679413895475,True,ML_FALLBACK_SELECTION,,,,,False,True,-0.005087623936235534,0.44912376063764464,0.44912376063764464,0,,-0.005087623936235534,0.0,0.5,1.0,1.0,neutral,2019-04-01,2019-03-29
AIR.PA,core,1.1765447529870605,0.0,Industrials,0.0,0.05654492762221044,0.05654492762221044,0.0,3169.925068483838,3169.925068483838,3139.0182800292973,BUY,28,3.1390182800292976,0.0,1.5695091400146488,4.708527420043946,10.0,0.09681588862878926,0.04583333333333334,0.0045000000000000005,0.09231588862878926,0.04648255529545592,0.1780321847960611,0.2897794743394899,0.2868251564404536,0.04834230134848583,0.18893249770889026,0.16711889229349164,-0.009266713246806169,0.19401439365162143,0.02699896773699617,59.18989387095597,0.7397260273972602,0.5205479452054794,0.12470704833475488,0.1035567490234528,True,ML_FALLBACK_SELECTION,,,,,False,True,-0.01009116947487461,0.3990883052512539,0.3990883052512539,0,,-0.01009116947487461,0.0,0.5,1.0,1.0,neutral,2019-05-02,2019-04-30
DSY.PA,core,1.251566199464965,0.0,Technology,0.0,0.06667857415770408,0.06667857415770408,0.0,3738.0202370308048,3738.0202370308048,3718.677869796753,BUY,141,3.718677869796753,11.15603360939026,1.8593389348983764,16.734050414085388,10.0,0.09900401415106147,0.04583333333333334,0.0135,0.08550401415106147,0.039670680817728135,0.2062148207108503,0.3287800957326379,0.2863656629452562,0.0625236496034538,0.2979855610483173,0.2054027522091386,-0.009480263850322967,0.16207559523098825,0.038946746425195355,68.24517352082796,0.7397260273972602,0.5205479452054794,0.12470704833475488,0.1035567490234528,True,ML_FALLBACK_SELECTION,,,,,False,True,-0.014106842473099762,0.3589315752690024,0.3589315752690024,0,,-0.014106842473099762,0.0,0.5,1.0,1.0,neutral,2019-05-02,2019-04-30
